user,followers_count,friends_count,retweet_count,favorite_count,text
cw02021,78,247,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
IS58520479,61,56,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
FungSauChun1,3034,4586,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
BearInHK2019,59,69,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
bayangan27,2,22,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
bayangan27,2,22,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
CcmMegan,19,32,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Nightmoia,82,230,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
BearInHK2019,59,69,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
ericbrownie1,9,81,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
CcmMegan,19,32,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
K1233211234567,72,36,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
retweethkg,1193,883,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
samuelbuffalo,2357,996,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
GongHoeng,90,132,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
MiniMeme_Cat,426,598,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Maggie28107132,12,22,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
iloveHK3333,1833,2841,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
June_yu2020,115,335,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
billy960625,62,53,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
kong721831,103,163,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
iloveHK3333,1833,2841,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
dllmhkpf,2144,1477,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Frances87223617,47,60,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
hIP1jvvAKXWACBj,14,11,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
heyee20,97,92,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
tvidjka,65,88,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
ZinfoInfo,152,507,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
jchristychoi,2444,1000,11,0,"RT @tripperhead: The new ""vaccine bubble"" arrangements for people arriving in Hong Kong took effect from midnight.

Here is the CHP's 'conc…"
Abc71415356,2,1,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
glitchbotio,1188,342,292,0,"RT @Quicktake: “We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive meant to boo…"
Quicktake,1253818,1483,292,298,"“We don't police people. We entertain.”

Some Hong Kong restaurants are struggling to follow a government drive mea… https://t.co/2VJJ0IxYHD"
HelsenKristiaan,44,245,0,1,@suilee @austinramzy Interesting article - probably the other made-in-China vaccine - sinovac  - used in Hong Kong… https://t.co/BwKpx0xjp6
Silence21240183,2242,2720,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
Portello16,252,446,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
Hunterwolfwang,859,1059,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Tiger12207714,155,326,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
viruswuhanchina,171,292,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Athena59233833,295,335,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
tweet4852,502,2388,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
viralvideovlogs,6599,4587,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Magic08406120,10,3,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
wonyoungPretty,1035,1662,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
viruswuhanchina,171,292,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
TammyP48202518,96,80,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
law_cary,3,19,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
TomWong93767868,3180,4052,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
ArayahRocket,8,53,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
darkmoon_113,320,672,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
CoolMan3000000,932,2497,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
hky2147,377,257,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Fish_jyu,211,380,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
terencechan27,162,196,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
bc22942360,116,1483,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Carl23b4,923,569,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
SCtheComedian,120,303,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
HMacKeown,1472,1194,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
AK_HK_HK,87,121,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
Burke,22,26,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
glitchbotio,1188,342,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
jackson_catyjac,1842,4996,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
LINDAJUDY23,1219,2211,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
lynnealbert21,463,383,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
henrypersico,719,259,14,0,"RT @business: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly du…"
business,7327186,1321,14,18,"""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong,… https://t.co/sEDjMQADiH"
Silence21240183,2242,2720,164,0,"RT @Quicktake: “We don't police people. We entertain.”

Less than a month into the launch of a “vaccine bubble,” some Hong Kong restaurants…"
GloryHongkong,1780,2333,87,0,"RT @Quicktake: ""They think there's some kind of hidden agenda.""

Millions of people are refusing free #Covid19 shots in Hong Kong, partly d…"
