user,followers_count,friends_count,retweet_count,favorite_count,text
SohailKaramatB4,604,1869,18,0,"RT @kha9_94: Israel needs another dose of that vaccine!
#PakistanstandswithPalestine https://t.co/oHQ2p21oAa"
joyhicks,24,157,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
RhysParton,1844,1694,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
4cAbel,869,1838,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
FranatAFI,1374,1527,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
thenuruzma,948,625,0,1,@mnsyf_____ Kalau vaksin tu agenda yahudi kenapa israel semua rakyat dia dah vaccine 😭☝🏻 logicccc
King2712King,1951,2336,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
davidbewart,21303,19247,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
BabaLuhaso,782,486,42,0,RT @suhayllo: Very fascinating that vaccine advocates and health equity folks refuse to implicate Israel’s vaccine apartheid against Palest…
Glasir_Grove,207,2793,1,0,"RT @CathrynIsland: @fred_guttenberg No terrorists in the Israeli government?

It’s not just about the bombs, they also left Palestinians to…"
Sharad06320772,565,1125,0,1,@AJEnglish Israel sent some medicine and vaccine for gaza
CromwellsD,92,109,0,0,"@antic2000 @JamesMelville Here you go Paul.  This is what most don't know

Q, how many people have tested + in the… https://t.co/ZiayXeV0KI"
saf5dr,938,1170,18,0,"RT @kha9_94: Israel needs another dose of that vaccine!
#PakistanstandswithPalestine https://t.co/oHQ2p21oAa"
MaayanJaffe,1459,215,2,0,RT @yaakovkatz: Remember corona and @netanyahu's statement that he was in talks with @pfizer to open a plant in Israel? Apparently not goin…
kha9_94,3547,2706,18,43,"Israel needs another dose of that vaccine!
#PakistanstandswithPalestine https://t.co/oHQ2p21oAa"
geriTVP,59,220,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
People1stPlanet,2087,5000,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
nur_assyikin,558,650,4,0,"RT @atfrmlan: Semalam terbaca post facebook yang mengatakan covid tu tipu sebab israel take sorang pakai mask, diorang tak membaca ke yang…"
sinned39,357,336,5,0,"RT @Ireland2020: @SherryBellamy14 @JeanmarcBenoit If the findings by IPC are genuine, then Pfizer vaccine is linked to more deaths in Israe…"
01000011CS,3945,3638,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
Salma47260121,0,3,9,0,RT @GQAbbasi: @JoeBiden Dear Mr.President! What about this battle ?Why aren't you using the vaccine against the massacre of Palestinians to…
DevenPandey1,12,50,28,0,RT @UnseemlyCurious: @SharjeelUsmani @HP @PUMA @BDSmovement Thank you for the info.. Now I know which company products I have to buy. Btw I…
CromwellsD,92,109,0,0,"@TomSwarbrick1 @AmigoNews20 Tom 

How many people have tested positive in the UK, bear in mind last March when it w… https://t.co/IGRrgLGXlT"
yaakovkatz,17171,735,2,1,Remember corona and @netanyahu's statement that he was in talks with @pfizer to open a plant in Israel? Apparently… https://t.co/JMUGD4q46m
MyFunWords,387,1054,5,0,"RT @Ireland2020: @SherryBellamy14 @JeanmarcBenoit If the findings by IPC are genuine, then Pfizer vaccine is linked to more deaths in Israe…"
mklewis11,159,483,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
EddieLeeB,2,101,0,0,"@GodsOwnDrunk69 @MSNBC @AliVelshi Sorry,but Palestinians have outdated missiles, rocks, and no army, helicopters, t… https://t.co/Cf55wbduGM"
neillade,34023,2244,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
redactedhandle,51,41,42,0,RT @suhayllo: Very fascinating that vaccine advocates and health equity folks refuse to implicate Israel’s vaccine apartheid against Palest…
MadnessDemand,24,289,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
theGstilllives,72,107,0,0,"I can’t believe people are actually wasting time on Israel Palestine HOAX, when it couldn’t be a more obvious diver… https://t.co/jN9LTzDF9V"
lord_duo,47,750,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
nik_kolb,75,442,182,0,RT @AlbertBourla: New real-world data from @Israel—a country with a population approx. 35 times less than the US—suggest that their vaccina…
Rock77918331,8,57,2,0,"RT @Abubakarjanjua5: Israel (Virus) needs another dose of that vaccine.
 #JoeBiden #IsraelTerrorists #Haryana https://t.co/LGNlB2ZW3a"
markfcrypto,103,448,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Abubakarjanjua5,100,150,2,5,"Israel (Virus) needs another dose of that vaccine.
 #JoeBiden #IsraelTerrorists #Haryana https://t.co/LGNlB2ZW3a"
SannivMusic,28,191,0,1,@MumtazAhmedRiaz @RT_com How many countries did your country export vaccine? Heard india did it to more than 70 cou… https://t.co/B24lQjmEGY
niglo44,1017,1949,0,0,"2)Doc Montagnier
« Continuer de vacciner est 1 faute extrêmement grave »

https://t.co/ql7dEUhBjk

Dr Fontanet
« Se… https://t.co/zG6JzXdct4"
mirza6660,124,421,0,0,‘Post’ from Pfizer: No plans to open COVID-19 vaccine R&amp;D center in Israel https://t.co/lBqHl6qwRB
Carribdus,153,816,0,0,Pfizer halts delivery of Covid-19 vaccines to ‘banana republic’ Israel after bill goes unpaid amid political infigh… https://t.co/aFU7eLaGOF
SilverSoldier15,54,648,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Ismail082019,1030,756,0,0,@m_nadir_s @BabaJaniPTI2 @shoaib_aas Vaccine is comming from Russia or china ... Israel ya france sy nahi aa rahi
jahardman,2413,1730,0,0,"We are now a year and half into the pandemic and we know a lot more, and we have vaccines. For instance we know tha… https://t.co/CllzDutbXO"
Margsbelle1958,5396,5678,0,2,@DareToFly777 @algator17 With technology evolving so quickly it’s hard to say. The key isn’t what it will be but th… https://t.co/CX6yS4uPzy
blujenyyc,95,161,26,0,RT @7kidchaos: Experimental vaccine death rate for Israel’s elderly 40 times higher than COVID-19 deaths!! https://t.co/WZJZWUqNMA
narngaloo,211,292,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
AdrienneRx,44,347,182,0,RT @AlbertBourla: New real-world data from @Israel—a country with a population approx. 35 times less than the US—suggest that their vaccina…
WildcatsClara,376,429,0,1,"Israel is on the Green List - but there is a war on at the moment!  You couldn't make it up ....
https://t.co/7YzYbQpgEa"
GaussJylle,401,836,182,0,RT @AlbertBourla: New real-world data from @Israel—a country with a population approx. 35 times less than the US—suggest that their vaccina…
hippocritus,36,422,0,0,@FarivarAlex @Vincent65491368 @SbastienBobill2 @jeffcmoi @tiloulou69 @FCoolzaet Non Liban n' a presque pas vaccine… https://t.co/hwsaylcUb7
chekree,2745,1117,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Prof_Loco,35,665,0,0,"@imshin Ha ha ha, how about your mobile phone? Chip made by Israel, wase because you going to get lost and covid 19… https://t.co/EArRHCwRwM"
eb_emmabrowne,690,2307,0,0,Apartheid in action...you oppress a people &amp; when a global pandemic hits you develop a vaccine but won't let them h… https://t.co/Z9y51KLw9Y
SherryBellamy14,100,526,1,1,"World wide the cutoff for vaccine deaths used to be about 25 before they pulled it 

Israel ministry of health reas… https://t.co/z7xaxziwCP"
Justaquest_ion,88,256,14,0,RT @FreedomIsrael_: #COVID vaccination reports from #Israel https://t.co/jj7GqRm02f
mohammedPBUH12,435,525,0,2,Israeli People Committee's Report Find Catastrophic Side Effects Of Pfizer Vaccine To Every System In Human Body |… https://t.co/AB7kHDxnhf
profrunner,301,833,8871,0,"RT @Jim_Jordan: Joe Biden’s presidency so far:

-Gas crisis
-Border crisis
-Closed schools
-Inflation rising 
-Israel under attack
-Crime u…"
fionakavanagh19,398,413,6,0,RT @SaraHaboubi1: https://t.co/slLMoYuEbB
sarahrimmington,1952,3304,77,0,RT @danyaqato: What do the apologists for Israel's racist vaccine rollout have to say? We asked you then and will ask you now: why did you…
edilleberre,321,377,44,0,"RT @DrTonyLeachon: Vaccine hesitancy is affected by the brand and quality of the vaccines. @sarchavez 

Quality vaccine. This must be the t…"
Ireland2020,3515,908,5,7,"@SherryBellamy14 @JeanmarcBenoit If the findings by IPC are genuine, then Pfizer vaccine is linked to more deaths i… https://t.co/D0TjhQAFFm"
RossosAndreas,247,359,0,0,@terpskws1 @GoalLineFade69 @zerohedge Part 2/ why do you assume that from all of the vaccinated. None of them have… https://t.co/JZ5C4WiLLL
halliwellenid,166,106,9,0,"RT @spectator: ‘If we want to credit the NHS for what went well during the pandemic, it must also be permissible to talk about its role in…"
PegasusTLS,108,130,0,0,"@DukOie @MalorionSpirit @TonioDaoust là, c'est faux : par principe, le vaccin empeche le developpement du virus (sa… https://t.co/oSEuOvYhu7"
chidambara09,9128,13,1,0,"RT @chidambara09: #Israel 
#GazaUnderAttack
#Palestinian
#Hamas https://t.co/ZOSikXQqpy 
#bigdata
#LinuX #FRANCE #USA #UK 
#AlQuds #battleg…"
RashydSadhi,81,67,12,0,"RT @maanu_shareef: Israel, administering over 150,000 doses of vaccine a day in the dawn of the new year, leading the world in vaccine roll…"
chidambara09,9128,13,1,0,"#Israel 
#GazaUnderAttack
#Palestinian
#Hamas https://t.co/ZOSikXQqpy 
#bigdata
#LinuX #FRANCE #USA #UK 
#AlQuds… https://t.co/kLnwppYcSm"
zarakhanMD,142,126,5,0,RT @RajneetLamba: “Israel’s discriminatory vaccination policy underscores the repressive nature of its rule and the need for international…
BarryCPearson,2023,453,0,0,"@_InThisTogether @ProfTimNoakes Here's a 12-tweet thread I posted on 31 December.

It contains what I knew about Pf… https://t.co/GW6OHqDe6v"
rajivmishra,362,137,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
BarryCPearson,2023,453,0,0,"@LarryWa94522121 @devisridhar Here's a 12-tweet thread I posted on 31 December.

It contains what I knew about Pfiz… https://t.co/5x8p8sicJN"
LadyCBean1966,2644,3464,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
anisaz9_basit,7036,5681,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
JuliuszBennich,99,135,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Ireland2020,3515,908,1,1,https://t.co/EfqjaqAlxd https://t.co/pJ7IQrBB17
Ireland2020,3515,908,1,2,"If the findings by IPC are genuine, then Pfizer vaccine is linked to more deaths in Israel than AstraZeneca’s in th… https://t.co/U2L0RJk73m"
linda14111957,11,39,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
rationalground_,38,893,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Ireland2020,3515,908,1,5,"The Israeli People Committee (IPC), a civilian body made of leading Israeli health experts, has published its April… https://t.co/2ht0lhAqn2"
SandeepVIOC,874,750,0,1,"Art of Misdirection.
BJP looses Bengal
2000 dead bodies float in ganges
COVID crisis
Vaccine shortage &amp; Export
Modi… https://t.co/UbtMFQpNLO"
SelinaPender,57,131,6,0,RT @SaraHaboubi1: https://t.co/slLMoYuEbB
justspeakup24,675,710,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
Rita_Banerji,12275,394,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
suxzap,171,479,14,0,RT @FreedomIsrael_: #COVID vaccination reports from #Israel https://t.co/jj7GqRm02f
earlynews24,508,1281,0,0,Pfizer to ‘Post’: No plans to open COVID-19 vaccine R&amp;D center in Israel https://t.co/0NOcTBX1iH
guayuvin40,58,291,0,0,"Anthony Faucci received a humanitarian award prize of One Million 💵 💲 🤑  From ISRAEL 🇮🇱 
WHAT? To someone who chang… https://t.co/iDXbvVG6OP"
NathanNadeson,343,662,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
EMMichels76,64,186,14,0,RT @FreedomIsrael_: #COVID vaccination reports from #Israel https://t.co/jj7GqRm02f
Ksjiajwq,149,304,44,0,"RT @DrTonyLeachon: Vaccine hesitancy is affected by the brand and quality of the vaccines. @sarchavez 

Quality vaccine. This must be the t…"
Nudiustertian4,165,271,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
NSEBSE3,130,1009,3,0,"RT @Jerusalem_Post: • There are no plans to open a #Pfizer research and development center in #Israel, a top-level corporate spokeswoman wi…"
Vivelavida07,36,328,3,0,"RT @Jerusalem_Post: • There are no plans to open a #Pfizer research and development center in #Israel, a top-level corporate spokeswoman wi…"
martina_ant79,424,754,2,0,"RT @Ireland2020: The Israeli People Committee (IPC), a civilian body made of leading Israeli health experts, has published its April report…"
field_blair,276,583,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
brand_m14,176,869,6,0,RT @Jerusalem_Post: .@pfizer contradicts claims made by @netanyahu  during the election campaign about research and development centers in…
MaddyLoveSpare,16,19,0,0,@Justforwork18 @SimonNeuman @skye_aster @DrEricLevi I've added the UK onto this Israel (blue) vs Victoria (pink) th… https://t.co/kRrrZGGbQ3
Jerusalem_Post,523106,513,3,20,"• There are no plans to open a #Pfizer research and development center in #Israel, a top-level corporate spokeswoma… https://t.co/Arpx1xP5x9"
judyvw2,2955,2722,97,0,"RT @tchbastard: Scott Morrison is a Fukwit.
Israel is a terrorist state.
The vaccine rollout is a mess.
Life sucks for too many of us! Agre…"
RossosAndreas,247,359,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
QDwyerOnFire,372,774,274,0,"RT @charlesbrew: Are There Studies of Vaccine vs. Natural Immunity from Covid?

Yes, there is one that covers the entire population of Isra…"
